21.408843536	bl
23.732312925	bl
26.055782313	bl
28.280997732	bl
30.504467120	bl
32.714920635	bl
35.014172336	bl
37.254512472	bl
39.482131519	bl
41.739410431	bl
43.983378685	bl
46.205374150	bl
48.426122449	bl
50.697324263	bl
52.935668934	bl
55.165532880	bl
57.424104308	bl
59.661247166	bl
61.919115646	bl
64.153696145	bl
66.357981859	bl
68.658231293	bl
70.856734694	bl
73.117029478	bl
75.323356009	bl
77.573446712	bl
79.841632653	bl
82.060430839	bl
84.355736961	bl
86.611315193	bl
88.819909297	bl
91.102653061	bl
93.332176871	bl
95.520770975	bl
97.816848073	bl
100.022086168	bl
102.265850340	bl
104.530294785	bl
106.748117914	bl
109.011791383	bl
111.260861678	bl
113.490907029	bl
115.760975057	bl
117.982063492	bl
120.219297052	bl
122.454784580	bl
124.687823129	bl
126.974943311	bl
129.132698413	bl
131.398072562	bl
133.652108844	bl
135.916712018	bl
138.188344671	bl
140.434965986	bl
142.680929705	bl
144.927369615	bl
147.110634921	bl
149.373401361	bl
151.600000000	bl
153.838435374	bl
156.115759637	bl
158.330952381	bl
160.595147392	bl
162.869886621	bl
165.109319728	bl
167.293401361	bl
169.559433107	bl
171.826825397	bl
174.068299320	bl
176.307936508	bl
178.524920635	bl
180.781541950	bl
183.004353741	bl
185.274240363	bl
187.495759637	bl
189.752312925	bl
192.025895692	bl
194.259841270	bl
196.449705215	bl
198.737369615	bl
200.955918367	bl
203.192176871	bl
205.415102041	bl
207.693854875	bl
209.918117914	bl
212.173492063	bl
214.424875283	bl
216.689682540	bl
218.901111111	bl
221.118616780	bl
223.364376417	bl
