2.952176870	19.1
4.462970521	19.2
5.923401360	19.3
7.361405895	19.4
8.851950113	20.1
10.317142857	20.2
11.767777777	20.3
13.276145124	20.4
14.703537414	21.1
16.156916099	21.2
17.572131519	21.3
19.028639455	21.4
20.480385487	22.1
21.935464852	5.2
23.433514739	22.2
24.885510204	22.3
26.344263038	22.4
27.796349206	23.1
29.298548752	23.2
30.771133786	23.3
32.217777777	23.4
33.695056689	24.1
35.191065759	24.2
36.659886621	24.3
38.100408163	24.4
39.564263038	25.1
41.045986394	25.2
42.522517006	25.3
43.992721088	25.4
45.413356009	26.1
46.876893424	26.2
48.292154195	26.3
49.783628117	26.4
51.277006802	27.1
52.740113378	27.2
54.183265306	27.3
55.636848072	27.4
57.123038548	28.1
58.568866213	28.2
60.064807256	28.3
61.512947845	28.4
62.980158730	29.1
64.422290249	29.2
65.859410430	29.3
67.364829931	29.4
68.756235827	30.1
70.261224489	30.2
71.747188208	30.3
73.245623582	30.4
74.752993197	31.1
76.257823129	31.2
77.667709750	31.3
79.169682539	31.4
80.598344671	32.1
82.086439909	32.2
83.564308390	32.3
85.036213151	32.4
86.530340136	33.1
88.014376417	33.2
89.453514739	33.3
90.914965986	33.4
92.360566893	34.1
93.883061224	34.2
95.345759637	34.3
96.834217687	34.4
98.341632653	35.1
99.809410430	35.2
101.290997732	35.3
102.804444444	35.4
104.299024943	36.1
105.715283446	36.2
107.221904761	36.3
108.659002267	36.4
110.156780045	37.1
111.599909297	37.2
113.042131519	37.3
114.568344671	37.4
116.097392290	38.1
117.550657596	38.2
118.994444444	38.3
120.477074829	38.4
121.899818594	39.1
123.362517006	39.2
124.915691609	39.3
126.390861678	39.4
127.880068027	40.1
129.296916099	40.2
130.766825396	40.3
132.245034013	40.4
133.718798185	41.1
135.235034013	41.2
136.690748299	41.3
138.207210884	41.4
139.678049886	42.1
141.144149659	42.2
142.541451247	42.3
144.036326530	42.4
145.502131519	43.1
