2.624172335	1
5.221632653	1
7.897029478	1
10.565691609	1
13.230430839	1
14.613242630	2
15.909591836	1
17.277301587	2
18.573877551	1
19.957687074	2
21.237777777	1
22.631678004	2
23.989546485	1
24.733582766	2
25.301723356	3
25.973582766	2
26.597777777	1
27.309546485	2
27.925578231	3
28.621768707	2
29.341496598	1
30.013492063	2
30.701383219	3
31.342811791	2
32.013809523	1
32.646961451	2
33.334829931	3
34.008321995	2
34.338820861	1
34.677800453	1
35.350907029	2
35.990589569	3
36.637551020	2
37.349659863	1
37.981632653	2
38.639002267	3
39.288480725	2
39.973854875	1
40.621700680	2
41.305827664	3
41.973605442	2
42.637596371	1
43.373650793	2
44.037619047	3
44.701179138	2
45.365192743	1
46.038140589	2
46.685827664	3
47.324285714	2
48.007505668	1
48.616530612	2
49.261814058	3
49.909863945	2
50.621496598	1
51.301224489	2
51.977936507	3
52.615056689	2
53.301156462	1
53.925691609	2
54.613900226	3
55.237482993	2
55.925623582	1
56.541836734	2
57.205170068	3
57.869183673	2
58.551405895	1
59.191541950	2
59.877233560	3
60.501768707	2
61.205714285	1
61.815442176	2
62.520793650	3
63.173809523	2
63.899138321	1
64.189274376	1
64.522811791	1
64.826734693	1
65.154716553	1
65.515034013	1
65.843083900	1
66.163356009	1
66.500566893	2
71.961111111	1
74.521473922	1
77.017346938	1
79.511904761	1
81.330022675	2
81.946303854	1
83.172698412	3
84.385918367	1
85.659342403	3
86.842222222	1
88.097845804	3
89.402494331	1
90.612290249	3
91.810136054	1
92.146235827	2
92.466213151	3
92.778231292	2
93.067097505	1
93.364625850	2
93.617891156	3
93.892675736	2
94.154149659	1
94.445034013	2
94.770226757	3
95.048004535	2
95.338185941	1
95.628526077	2
95.913990929	3
96.227551020	2
96.514421768	1
96.827165532	2
97.098185941	3
97.393764172	2
97.698435374	1
98.010181405	2
98.329637188	3
98.625668934	2
98.915963718	1
99.225714285	2
99.516689342	3
99.770136054	2
100.074376417	1
100.386258503	2
100.698276643	3
100.993786848	2
101.322494331	1
101.634240362	2
101.930657596	3
102.210317460	2
102.530022675	1
102.810204081	2
103.112834467	3
103.394149659	2
103.682199546	1
103.971473922	2
104.250181405	3
104.546258503	2
104.834195011	1
105.146462585	2
105.451383219	3
105.738231292	2
106.073945578	1
106.362448979	2
106.651836734	3
106.964716553	2
107.258253968	1
107.572154195	2
107.882199546	3
108.170226757	2
108.460770975	1
108.754421768	2
109.066235827	3
109.362222222	2
109.642244897	1
109.946258503	2
110.259773242	3
110.907823129	1
111.537256235	2
112.113514739	3
112.664897959	2
113.225260770	1
113.816825396	2
114.425215419	3
114.961201814	2
115.497074829	1
116.121451247	2
116.657392290	3
117.201201814	2
117.762789115	1
118.331519274	2
118.897210884	3
119.481292517	2
120.017346938	1
120.675396825	2
121.291496598	3
121.856984126	2
122.469614512	1
123.073310657	2
123.665986394	3
124.201269841	2
124.816870748	1
125.386190476	2
125.969206349	3
126.545442176	2
127.136734693	1
127.731746031	2
128.377346938	3
128.952902494	2
129.513424036	1
130.145442176	2
130.809410430	3
131.361337868	2
131.929115646	1
132.505215419	2
133.153492063	3
133.747460317	2
134.313242630	1
134.859659863	2
135.465578231	3
136.040929705	2
136.651632653	1
137.217460317	2
137.826099773	3
138.417959183	2
139.001088435	1
139.545442176	2
140.121224489	3
140.721360544	2
141.297188208	1
141.856825396	2
142.449297052	3
143.025238095	2
143.625238095	1
144.161224489	2
144.737301587	3
145.313809523	2
145.907596371	1
146.449206349	2
147.042176870	3
147.619591836	2
148.201473922	1
148.465396825	2
148.793061224	1
149.064920634	2
149.378367346	1
149.657256235	2
149.945419501	1
150.238775510	2
150.554625850	1
150.841224489	2
151.145510204	1
151.401269841	2
151.715918367	1
152.000884353	2
152.321428571	1
152.617777777	2
152.916213151	1
153.201179138	2
153.514104308	1
153.778299319	2
154.065192743	1
154.361292517	2
154.649024943	1
154.922675736	2
155.201519274	1
155.497278911	2
155.793197278	1
156.081269841	2
156.377346938	1
156.674512471	2
157.003514739	1
157.274852607	2
157.561179138	1
157.883492063	2
158.179818594	1
158.441904761	2
158.736938775	1
159.011519274	2
159.347596371	1
159.609183673	2
159.912947845	1
160.186167800	2
160.497233560	1
160.771609977	2
161.075941043	1
161.360975056	2
161.675532879	1
161.930770975	2
162.229455782	1
162.528208616	2
162.833424036	1
163.113174603	2
163.387891156	1
163.705873015	2
164.003038548	1
164.273015873	2
164.562675736	1
164.851882086	2
165.129342403	1
165.441428571	2
165.719818594	1
166.009569160	2
166.297074829	1
166.579954648	2
166.857074829	1
166.984829931	1
168.993106575	1
169.161224489	1
171.240839002	1
171.369047619	1
173.441292517	1
173.657188208	1
175.642766439	1
175.761269841	1
177.809387755	1
177.953287981	1
179.945442176	1
180.088866213	1
182.201111111	1
182.441043083	1
182.737052154	1
183.025170068	1
183.330362811	1
183.624965986	1
183.929909297	3
184.475850340	2
