0.003265306	bl
2.600634920	bl
5.259319727	bl
7.976054421	bl
10.614421768	bl
13.313741496	bl
15.986938775	bl
18.651428571	bl
21.324625850	bl
23.980408163	bl
26.627482993	bl
29.309387755	bl
31.952335600	bl
34.671065759	bl
37.255102040	bl
39.913922902	bl
42.630453514	bl
45.294829931	bl
47.945260770	bl
50.625306122	bl
53.246258503	bl
55.846893424	bl
58.487664399	bl
61.183129251	bl
63.847913832	bl
66.486893424	bl
69.206961451	bl
71.880272108	bl
74.496281179	bl
77.023038548	bl
79.521746031	bl
81.902585034	bl
84.390521541	bl
86.846938775	bl
89.367369614	bl
91.792834467	bl
93.988571428	bl
96.504126984	bl
98.942925170	bl
101.239274376	bl
103.698095238	bl
106.047029478	bl
108.442086167	bl
110.831995464	bl
113.110204081	bl
115.348027210	bl
117.638095238	bl
120.094988662	bl
122.435918367	bl
124.766848072	bl
127.085714285	bl
129.523809523	bl
131.902857142	bl
134.271133786	bl
136.606893424	bl
138.849523809	bl
141.226621315	bl
143.537210884	bl
145.790884353	bl
148.149115646	bl
150.456417233	bl
152.841315192	bl
155.182834467	bl
157.561904761	bl
159.854829931	bl
162.211700680	bl
164.545306122	bl
166.790816326	bl
168.962108843	bl
171.137482993	bl
173.409523809	bl
175.638684807	bl
177.771972789	bl
179.861768707	bl
182.126507936	bl
184.468027210	bl
186.831065759	bl
